image,frame_sha256,policy,policy_label,min_conf,load_profile,gt_vru,detected_vru,gt_vru_streak,lock_before,lock_after,tier,latency_ms,pressure,load_injector,load_worker_processes,backend
006183.png,e371a05c9f84d80d858349252725a4be6e5d3a1231aa1c38a96a0fb2e4845e02,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,53.013,0.6479,process_steady_v3,15,onnx
006184.png,d9d55f48261b7540061a0acdcf344ea3945fd6b11164bbd5ea68a99aeb880430,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,54.019,0.6479,process_steady_v3,15,onnx
006185.png,310d508ec87eaec251519d2509c3b0c8a5220c6b17aeb04f31e175bf1b5b667d,safety,VRU-retention,0.4,moderate,True,False,2,True,True,SMALL,38.597,0.6325,process_steady_v3,15,onnx
006186.png,e7b6073839deaa5e79fa6406e2f41c1e990e713f5e315fb88cd3aab1224d60e7,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,34.77,0.6325,process_steady_v3,15,onnx
006187.png,e4cdf7c418d4ce143b8da5e772f828b54e82ed49ebcbccaad8683d6ae9e07b2d,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,34.092,0.6307,process_steady_v3,15,onnx
006188.png,6f4592530330ec174c7ef04b1ca420238ed712c545d16f6b1c0e54913a71419d,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,33.456,0.6307,process_steady_v3,15,onnx
006189.png,0f911e6992ae0459582ee5b42af631643153698abd885850b1e215a85f9a14c0,safety,VRU-retention,0.4,moderate,True,True,1,False,True,SMALL,35.797,0.6379,process_steady_v3,15,onnx
006190.png,279174ae7f9481792a1e6f33167a0306d3525bd78afd1af75885254ea3d4c1c9,safety,VRU-retention,0.4,moderate,True,True,2,True,True,SMALL,34.305,0.6379,process_steady_v3,15,onnx
006191.png,e9b07612e5d94a7a9bfeed1c730f17ed278d9a22e8cef14152c6b939483e3358,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,32.97,0.6271,process_steady_v3,15,onnx
006192.png,d04a6695896a219eb2bc0658ab70aa44921e5e9ffdfe20a2523f297847a8ab4d,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,34.084,0.6271,process_steady_v3,15,onnx
006193.png,e232f2f47cd86367fac408666128f8df686e41b46843777b436f8825537f1c3e,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,57.688,0.6337,process_steady_v3,15,onnx
006194.png,9d0363dcb0f3c628c8f88ef20ac2c97a0fe525be176390500bc439e57a3eb2df,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,45.887,0.6337,process_steady_v3,15,onnx
006195.png,c01c0893b3ab41412a5ec765f959a698779ec8b40339a59a16019e69dacbf2fb,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,45.993,0.6421,process_steady_v3,15,onnx
006196.png,d82e13e07f1fd4f37c3d323a63bc00fb05e46acd793da457946e60776d9eadb5,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,41.334,0.6421,process_steady_v3,15,onnx
006197.png,040044d8dd691c0274e9fbcff8f90c55b250e1849f18e4a2895c9b0880fefb64,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,47.27,0.6307,process_steady_v3,15,onnx
006198.png,7d71ef59ad322636a3326ee5434924c2d0e27365892744bfe175edd65f687d6d,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,43.723,0.6307,process_steady_v3,15,onnx
006199.png,10937f24fd2513e74470a0a07a0ce884c66fcbfddec65d48ab508e49efee5e39,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,32.551,0.6395,process_steady_v3,15,onnx
006200.png,421eae5a6346e581520f00df68526da544133ae3146a499cd35ecc7f66e70434,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,56.937,0.6395,process_steady_v3,15,onnx
006201.png,e5ac3345d0f7e75072d6bb230badf301f7e163066ad734ef66f3e3a810d1eff3,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,55.08,0.6569,process_steady_v3,15,onnx
006202.png,c3e13e1a88818ada6ba228d9eae5dcd7659096e6d6e91944d6d8c5083c1c765b,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,47.407,0.6251,process_steady_v3,15,onnx
006203.png,cc33572fa4f6ae5b105c3d88621a46bc35e5626358a69863fea2c8ea5276c0d7,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,35.575,0.6251,process_steady_v3,15,onnx
006204.png,a2fa37d8f7896640a2b9938e3316ce056a482f110227d1630bb8efdaf3b1d54c,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,40.413,0.6443,process_steady_v3,15,onnx
006205.png,11ec2f738379514d55a26b8527384e5e788d18406b13d81e747a5930f72963a1,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,38.472,0.6443,process_steady_v3,15,onnx
006206.png,cee3e425c6ac47def81ac0fc9a95ef6f14f6b6436b03b312793d744311061884,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,51.065,0.6509,process_steady_v3,15,onnx
006207.png,03c8feb93308bff5b08ade3bfe07a024588652a97a9495d49e98407e9c7260be,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,33.679,0.6509,process_steady_v3,15,onnx
006208.png,23c1bc8c0092de07e563299ee87b4f955f1c70d34792b08aa72ecc14ac0676c3,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,43.904,0.6281,process_steady_v3,15,onnx
006209.png,813ca115f57d2e6066720478e8cd43fe3b0a7fbc30c3d4c9de003c402d02d3dc,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,57.352,0.6281,process_steady_v3,15,onnx
006210.png,0364a23583ea7f0049fee185a7b45ad6dd6925c76ec791b0deb8a1d78a587f53,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,38.188,0.6413,process_steady_v3,15,onnx
006211.png,7d2f78dd340930d2289fe5d83488e94385898e08095fab54255c9667b2b011d2,safety,VRU-retention,0.4,moderate,True,False,2,True,True,SMALL,57.673,0.6143,process_steady_v3,15,onnx
006212.png,bda8f349a83ed755d9470012187264b0e5b69133c5851d1d8595970bfa74c188,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,42.202,0.6143,process_steady_v3,15,onnx
006213.png,36de8f18771b6d26c1757e4b38264a6fb381921fa368b7cbd6ed1d5067f1022f,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,47.638,0.6661,process_steady_v3,15,onnx
006214.png,1d80b5b047fc519a360884485b1ecd67d66600915a078fc6b25743be6b3bae78,safety,VRU-retention,0.4,moderate,True,False,2,True,True,SMALL,55.71,0.6661,process_steady_v3,15,onnx
006215.png,b610b6d609468ea96bb4707c88978963e06dbe62285f6e20febe90a066881b18,safety,VRU-retention,0.4,moderate,True,True,3,True,True,SMALL,35.201,0.6373,process_steady_v3,15,onnx
006216.png,47c04a047c2db07a45000216608c74a28a22de8ccd9c445eea25bbfc566b2fbd,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,37.533,0.6313,process_steady_v3,15,onnx
006217.png,769167d0abc5f8ab3b906f74d21cca33cd2376e592fb7eee824666d3a269af7d,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,38.47,0.6313,process_steady_v3,15,onnx
006218.png,045c6df6f02c6ba041911bfb9b812b98c040833a1a61f7161a10b9e61093e80d,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,55.723,0.6469,process_steady_v3,15,onnx
006219.png,d5a1d0efc5b9a5ca9e1b40e8fd9a653d092a739dba2dc9a3691fa161fc515e6f,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,38.934,0.6469,process_steady_v3,15,onnx
006220.png,f76d593f5b78f999ddf4f37dfa31dd95574cbdd3194c8f23dbbdcb7f9f3540ab,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,34.04,0.6049,process_steady_v3,15,onnx
006221.png,ced10c1bb945cc7a176eeb0be0ab3dacd62c24129a5d8388bb249d888fc02cf8,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,47.527,0.6049,process_steady_v3,15,onnx
006222.png,7d004c90062c6fcbfdfaa2a63940289a778bb647362714e2de0a0f67684f75d6,safety,VRU-retention,0.4,moderate,True,True,2,True,True,SMALL,45.022,0.6445,process_steady_v3,15,onnx
006223.png,8e4a2ad7a792af3d3d1cd08e245caead8f8fa8bc0524aa802188f15a030bce6c,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,57.123,0.6445,process_steady_v3,15,onnx
006224.png,3716933ad57a61c0f9fca8476fe7a675d1afd58e3cfbe3a258f7bc1ef7686d4b,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,57.484,0.6749,process_steady_v3,15,onnx
006225.png,6509f059a943ba9e4c76ebc85953e9f2c162979514462c5891f8be5549a211f4,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,56.188,0.6569,process_steady_v3,15,onnx
006226.png,9daf2591a368b70ddd7f0cdd1740b6ff63a7cb617f822dec7b0257bfa21998b7,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,34.353,0.6569,process_steady_v3,15,onnx
006227.png,edb9cbc6c56b7d2a1fd770466d294843a6d2ffb8f8dead586ef11d7c0927c8f5,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,34.248,0.7109,process_steady_v3,15,onnx
006228.png,b7f96d6772355d323d1f10d2b4f587ab1c3455b92b9046fdbbd1e7e55042e00e,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,33.444,0.7109,process_steady_v3,15,onnx
006229.png,69075f6193bc0a22c106720286b8890b6f8babcbb78bd65737e50c8703f282fd,safety,VRU-retention,0.4,moderate,True,False,2,True,True,SMALL,47.779,0.6161,process_steady_v3,15,onnx
006230.png,285ba8ac631b35fe6041c51c8813de95ac84519a7ef42fbf5ea8520cae3a63c8,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,33.789,0.6161,process_steady_v3,15,onnx
006231.png,99eacaeaf531976af7cbfe501eb2a00405fe5ce6dacc5c274dd038f0c5b4f43b,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,48.651,0.6779,process_steady_v3,15,onnx
006232.png,7e41be975614a5522a95783c340f1439cb7c1c0c440c9a6d40b94f4456937239,safety,VRU-retention,0.4,moderate,True,False,2,True,True,SMALL,39.999,0.6779,process_steady_v3,15,onnx
006233.png,e77a5696dffc4eda2dbe60f218e2dac83ad5beb4620c9eda38e998993a6a6bf5,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,52.797,0.6251,process_steady_v3,15,onnx
006234.png,093e3f7fde97257edd442ef80d027ee16b77493c8421efe47a41c003d882121a,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,33.543,0.6251,process_steady_v3,15,onnx
006235.png,d3206bca3a64ce2ef9a3755e06ec3675d12cadf93f5e330fe329cb208596b477,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,44.039,0.6361,process_steady_v3,15,onnx
006236.png,3b7e65d4f75203c45bb78e53c20a90ef8c8843f9a8887c88883990a002ccce92,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,42.889,0.6361,process_steady_v3,15,onnx
006237.png,a9754dcadc8b3ace31a368500af3e382e2c0763242a7b054d424650cec67646a,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,52.037,0.6763,process_steady_v3,15,onnx
006238.png,a92790bc125a4e1f1ed64c6d88e19ec76a17ebc3536b6dd0a1614d814b0e1f59,safety,VRU-retention,0.4,moderate,False,False,0,True,False,SMALL,38.419,0.6265,process_steady_v3,15,onnx
006239.png,9bbe2120ae937880a9980da86dc6e0572cb319e73986df7b5c1f86527292c5a2,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,39.837,0.6265,process_steady_v3,15,onnx
006240.png,1b227ae53501e8ab245cb3d7f7d578e1f41449c8dadbaf84bcfe6f24a0135b4b,safety,VRU-retention,0.4,moderate,True,True,1,False,True,SMALL,57.187,0.6433,process_steady_v3,15,onnx
006241.png,c17c75212bb89f62df2d70ca867a95bec1aeed5a60bb7c284558dad30ee6a60c,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,56.169,0.6433,process_steady_v3,15,onnx
006242.png,a33beded68ec528dd6b2cea0952ad37e297a901808eca9677e3a6bc0e052ce41,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,43.639,0.6373,process_steady_v3,15,onnx
006243.png,b4af1110ac159acedd54528ec003688e4ab68336fed3b10cd6d6c288e2d3af2a,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,33.702,0.6373,process_steady_v3,15,onnx
006244.png,85da011de53278be61723b6070e60900e87c5e2600d6218653a10d6254cb74aa,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,40.131,0.6331,process_steady_v3,15,onnx
006245.png,0e0419f35c05e91ad49ce0dce274caaeb2664b8551f7eb78f049506264f12caf,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,40.204,0.6673,process_steady_v3,15,onnx
006246.png,c0745437e20e22122cd48c715c148598debb27059ffc72d661e507c40bfad98d,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,58.274,0.6673,process_steady_v3,15,onnx
006247.png,8cba215d9c372b0e50fb91b88668d7bcbb73083fedffa2b19c13e43898ecbf2b,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,41.562,0.6319,process_steady_v3,15,onnx
006248.png,1cb0134cf0bac2b49dc5725b6e82a74095f19d13d996435805bed8c3b2d54ecc,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,50.97,0.6319,process_steady_v3,15,onnx
006249.png,1778f51a5b8fef5d2d9e34295dd8639c87032b1f13e750d20c909d759217d4ef,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,33.563,0.6329,process_steady_v3,15,onnx
006250.png,7c31edc05ea975c02e9ccc71c2f83396c59169467a7151ed16c585024f5b99fc,safety,VRU-retention,0.4,moderate,False,False,0,True,False,SMALL,40.909,0.6329,process_steady_v3,15,onnx
006251.png,65773b77500699dd9bd38a41b4934fc228cf4a8ea515b256f1923a389495a5b6,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,34.588,0.6671,process_steady_v3,15,onnx
006252.png,f8c3d2e5f878ff10b6d4f55c5af48230d7197fc682bca58f6d7e77130169b5cc,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,34.072,0.6671,process_steady_v3,15,onnx
006253.png,0fd92a0636551a50be08097548ba60a8506138cb589dc5652b23b655c087ed3d,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,51.575,0.6161,process_steady_v3,15,onnx
006254.png,c3d39d9d7e83f8ce7a8c64cbb90edd91615d9fa91b252d964b6fe19baa1d9a5f,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,36.154,0.6161,process_steady_v3,15,onnx
006255.png,192515ae66552a96388445e424d4cbf419498c52f8627fd41160d950a6741330,safety,VRU-retention,0.4,moderate,False,False,0,False,False,SMALL,44.31,0.6605,process_steady_v3,15,onnx
006256.png,797b5d836c79724cbe6e9650582a5335a20298b49d2719a8a83cd7b219b46962,safety,VRU-retention,0.4,moderate,True,False,1,False,False,SMALL,33.747,0.6605,process_steady_v3,15,onnx
006257.png,be4f93170cbed907e2c881275b9b9da30d9fa122f69cfa62fd2348a70e3520f1,safety,VRU-retention,0.4,moderate,True,False,2,False,False,SMALL,41.451,0.6461,process_steady_v3,15,onnx
006258.png,7e5c929622aabf52eb788eaf177d1527610fdfcdbfc19b468e491eeb89db897f,safety,VRU-retention,0.4,moderate,True,True,3,False,True,SMALL,45.566,0.6461,process_steady_v3,15,onnx
006259.png,063d0f907112c39f494489c94719a344980b8f853090538b4c5c1a1dfebf7fde,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,47.623,0.6397,process_steady_v3,15,onnx
006260.png,0734a0338604b701477991bb81800575e162b041698948352628b2d2e7d31a81,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,46.199,0.6397,process_steady_v3,15,onnx
006261.png,086c869ff5498c87a027746c26e99a992c4f2e13c78da71b94cc10bb60e86d29,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,33.448,0.6287,process_steady_v3,15,onnx
006262.png,0befd48137d42a9bce1a1134875c122be1b22f231b93746d593f45cb624046eb,safety,VRU-retention,0.4,moderate,True,True,2,True,True,SMALL,48.491,0.6217,process_steady_v3,15,onnx
006263.png,151fa176dc3ce92b8ea54b1eb03bb50e34f7d6660d809965e404c871e019290a,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,57.07,0.6217,process_steady_v3,15,onnx
006264.png,c53ffea9211a25b240e78fef3bc38edb3136435574498c8b6554ecfceec252a7,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,37.004,0.6475,process_steady_v3,15,onnx
006265.png,4aca1302b7a1883b91c17129f569918269c6413fc325df74160d072cbf62753a,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,57.011,0.6475,process_steady_v3,15,onnx
006266.png,d525e45861358114ac0b3333f65398d5e0afc7895756dfe0c03a5de9188dc7a5,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,56.413,0.6145,process_steady_v3,15,onnx
006267.png,7553d92c401b3c81f55afd4a937b1ba32fb3c622743651a0846d59e7ed1e4a68,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,33.127,0.6601,process_steady_v3,15,onnx
006268.png,d770cfc6b182206243a277c1dcddbaf8c0b7142d99e55764918bf5ba6ccdcf25,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,39.57,0.6601,process_steady_v3,15,onnx
006269.png,d34ffc0e8bdf4b67d93eb5ea9e552ddf890388f5bc9549bbbebaf372b9c0ddbf,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,41.238,0.6379,process_steady_v3,15,onnx
006270.png,46d001922097073f77f8b439f36802b17659a40ca861ce6043516691ecb38266,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,34.381,0.6379,process_steady_v3,15,onnx
006271.png,84976ffb68a246c6c7412ef49d06d276df3030c4581014473a57c6ddefc7c73f,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,56.032,0.5665,process_steady_v3,15,onnx
006272.png,3792d3ba44cba8adaea9c003e536a4c7d8962129196ea1f7d0d625c8c9aff6d6,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,57.844,0.5665,process_steady_v3,15,onnx
006273.png,d788c660346e6178928ad1b2b911be7817a90cfb585217e650c4a79fd8679790,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,57.007,0.6983,process_steady_v3,15,onnx
006274.png,c2fcfb0f976a03f6d7a201c3232b4a742c69ecf041165d8dc0cdc1955e44939d,safety,VRU-retention,0.4,moderate,True,False,2,True,True,SMALL,53.09,0.6401,process_steady_v3,15,onnx
006275.png,ef8b4f9bf2e766680ea8a2cee3500843e0898daf909692635bc101d02276e428,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,47.554,0.6401,process_steady_v3,15,onnx
006276.png,0a16718694b5f3cf095a90791bb888cd1899a4ae0dbe23531b4fedf8a7abc270,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,44.119,0.6107,process_steady_v3,15,onnx
006277.png,1f9e56d3493125ce4b9d05a58408a4db1173c8e0de7475e6c7dc304f3c4b55a3,safety,VRU-retention,0.4,moderate,True,True,2,True,True,SMALL,34.15,0.6107,process_steady_v3,15,onnx
006278.png,0a1b22acdd04c74b6a3416bd1a346fc52690f810675aecbabad908bdb1d5eae3,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,45.872,0.4895,process_steady_v3,15,onnx
006279.png,0814bd25674dea47050fdb2ae8e33c36e97d0c458b58d3b84548e69c1cb8b677,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,42.382,0.4895,process_steady_v3,15,onnx
006280.png,2d64a9cd133685ce3dc1039a531392d5a80f6240bd0172efb4dd33e4b1fd9995,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,32.702,0.5015,process_steady_v3,15,onnx
006281.png,f3b107b51a5ee41853003f4c1665c3a130a77bd95bf5a6bbe1831b914613d65b,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,47.35,0.5015,process_steady_v3,15,onnx
006282.png,f8c113c069316ec32ae50b1e10dcaedd698ff96e0250f71bdb8f2cb529dba298,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,35.459,0.5081,process_steady_v3,15,onnx
006283.png,7397cc857a9e906e1d0b68d65b86b9955fe1bbb7df5d754bff891d28ec55ff79,safety,VRU-retention,0.4,moderate,False,False,0,True,False,SMALL,57.119,0.5081,process_steady_v3,15,onnx
006284.png,c86739a420f58f67fe957d0888cb02e88f46f01dbab314a1cf78f1eb50da96f6,safety,VRU-retention,0.4,moderate,True,True,1,False,True,SMALL,57.307,0.5074,process_steady_v3,15,onnx
006285.png,7b63167c1542b2bb23b7c5ae6382236d69a45b7c0f321475ced8c0457736256b,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,57.014,0.5383,process_steady_v3,15,onnx
006286.png,c1f2749bd485463db5f1fc31d03c9f39f7a1b0d100d69afece17c69fa339ef77,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,35.327,0.5383,process_steady_v3,15,onnx
006287.png,f32268d5ae8cf94f648b940490e08643e4bd9ee0573b02de0773889a1c294e1a,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,55.522,0.5065,process_steady_v3,15,onnx
006288.png,c81459f50ab233bf1b88a517589a9022ab84c086be5b79625a9c0802bf5395f5,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,35.535,0.6337,process_steady_v3,15,onnx
006289.png,79e533934de78c68561421307491e5dfbf08bbbac79f04751e482d49eb72e37d,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,40.148,0.6337,process_steady_v3,15,onnx
006290.png,e55b3a45552509bc62e0bb5049032cd242f875f08929e02002b6501fb4560584,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,35.907,0.5197,process_steady_v3,15,onnx
006291.png,13d73867a83635d7f1003888fe584c7d47e50650586ffa288872e646e2027b3f,safety,VRU-retention,0.4,moderate,False,True,0,True,True,SMALL,47.913,0.5197,process_steady_v3,15,onnx
006292.png,185d91adbc0b20c5b44004638bf706fe2e60d7092a6a7be5b218a7166ecbd97b,safety,VRU-retention,0.4,moderate,True,True,1,True,True,SMALL,33.518,0.5983,process_steady_v3,15,onnx
006293.png,cb3d853f289ea8c780b23b251841fba9cd475738004cd4213e3f635f495aebc2,safety,VRU-retention,0.4,moderate,True,False,2,True,True,SMALL,38.482,0.5983,process_steady_v3,15,onnx
006294.png,a4212c8f5d442f8580d363897005cc2913332f6ba08902a751bfe24e9fd4afa0,safety,VRU-retention,0.4,moderate,True,True,3,True,True,SMALL,47.008,0.5983,process_steady_v3,15,onnx
006295.png,8830ad0eef5837296690ffcf5340a9ba206b3d0ad8c327c9bcb7fe2963b039c2,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,39.264,0.6547,process_steady_v3,15,onnx
006296.png,e0215b30bb6a68897263dbb2274e1ee44c5775c223b330d50151ee6604350922,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,40.074,0.6205,process_steady_v3,15,onnx
006297.png,c4537889d01453260d16ef4e63085f460fb68978e3c874f7b3bf8c68f846440c,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,33.256,0.6205,process_steady_v3,15,onnx
006298.png,953381cf929c6b329b11daef20e09b29a68c0c43a36199ee105640a7f0bda467,safety,VRU-retention,0.4,moderate,True,False,1,True,True,SMALL,33.516,0.6377,process_steady_v3,15,onnx
006299.png,900658665e3121ea5960f8e3829ccff33820a6678ac6a3ebb406b3c98703b579,safety,VRU-retention,0.4,moderate,True,True,2,True,True,SMALL,40.81,0.6377,process_steady_v3,15,onnx
006300.png,98a26f81a943b99e390a60fb4ceb87df4e61dcccd79d5ed74379cc77c2a5b398,safety,VRU-retention,0.4,moderate,False,False,0,True,True,SMALL,45.101,0.6269,process_steady_v3,15,onnx
