image,frame_sha256,policy,policy_label,min_conf,calibration_path,calibration_sha256,effective_policy_kwargs,load_profile,gt_vru,detected_vru,gt_vru_streak,lock_before,lock_after,tier,latency_ms,pressure,load_injector,load_worker_processes,backend
007462.png,5bf756c13914585953e83ef61e51deef241e38f055528b8ae6a40fda52bab189,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,SMALL,132.06,0.6051,process_steady_v3,11,onnx
007463.png,fbc5e9de3b11ddfb6862664ad154f5c51a7f645c8f1f6a374ee123ea66937cac,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,SMALL,130.65,0.6303,process_steady_v3,11,onnx
007464.png,896c519f798585f615794eb1de855b69ebe1c7f044f6b65db9d8057fca177dd7,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,True,2,True,True,SMALL,132.346,0.6121,process_steady_v3,11,onnx
007465.png,af892fbc75ee6e6c0f9593b348d2def7afc9f57d09dbb88c249c95e8b6d274ae,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,True,3,True,True,SMALL,135.946,0.6772,process_steady_v3,11,onnx
007466.png,5d5ea2651396666a0eba69f8f5fa56272c7e7cccffc7976ce97331c790850958,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,127.891,0.6184,process_steady_v3,11,onnx
007467.png,95998d9ac0fb8adeed5226b71b2934821033517b2426de1734f516e9c6e39635,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,128.492,0.631,process_steady_v3,11,onnx
007468.png,2b6ef7e95deb87b42990b04627b425fa21521636624c11fb5a7882a4282a194d,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,130.531,0.6079,process_steady_v3,11,onnx
007469.png,98c3e517d2d6bac8c60dbdbf8edc393137cde38a91d2773b85092ba0afb97e4c,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,SMALL,128.818,0.6191,process_steady_v3,11,onnx
007470.png,e890782abbd86d927c5b112d18da0aa40e09747110140ffee1435cf27326de8e,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,129.1,0.6191,process_steady_v3,11,onnx
007471.png,a327fd3468926f3ae97ac21320824d64d82f808f4d16d4dfc1e29b0d76072971,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,173.716,0.6086,process_steady_v3,11,onnx
007472.png,281afc162169d6742fc3f4be7a2f3a7995889ea4d03fb94295cf0e644cfbce5a,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,True,0,True,True,SMALL,144.883,0.6548,process_steady_v3,11,onnx
007473.png,cf14ac5af773834679597ecddd46f66a7b395f08669b9465623dfe65a2f021ff,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,False,1,True,True,SMALL,143.46,0.6254,process_steady_v3,11,onnx
007474.png,9690016200795b6b14cd65dfca221cbeb3f8fd092026fbeb5e55595d9e8c2777,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,151.408,0.6205,process_steady_v3,11,onnx
007475.png,1577fd873c0cf40791d34581e4b8452c596af038db5bb4206f31b9ff1f232b37,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,141.351,0.6226,process_steady_v3,11,onnx
007476.png,e3f2c7c750f4d7183b2943b8f9e9cdcca47899a301e0aac198c18e418855f897,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,False,1,True,False,SMALL,137.85,0.6296,process_steady_v3,11,onnx
007477.png,42ffa4f277282da9ae9226f47b10f8737f4d219e539c2b52dea02e50b0b91f81,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,False,2,False,False,NANO,45.1,0.6135,process_steady_v3,11,onnx
007478.png,53ae77d5a8250b65537657973fc728706cbf86ac3d85eaf9ee3f11f0bf6e9ac9,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,38.477,0.6352,process_steady_v3,11,onnx
007479.png,0843c29aa0daf425516ca1b566416cdc1f7c9d389dba32e73fc4fd8400e439be,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,39.22,0.6352,process_steady_v3,11,onnx
007480.png,494f00d943bb1d713529d4d341abf08ebee3d574b6f0e15ef6134087c80f2084,safety,VRU-retention,0.25,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.25, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,NANO,32.402,0.6534,process_steady_v3,11,onnx
005981.png,2613688c0721e1d0294521cac7bb4235efea1023cd79aee8157d06a8cbcb798d,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,SMALL,170.745,0.4105,process_steady_v3,11,onnx
005982.png,bffd3519cfa47a49606bc16235a51305c9af949d532ca0f3cdb87f6953a69250,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,False,False,SMALL,134.127,0.6527,process_steady_v3,11,onnx
005983.png,4993cf33d6025663e60a00d6db403163d7e6af78fde9c2082d80a02a40455c7c,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,SMALL,183.335,0.6635,process_steady_v3,11,onnx
005984.png,70fc1ed55ecd31c123b6b8d01a4387180e2cd2d40a31b78b9c9b1dde5ee89f52,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,NANO,33.935,0.7138,process_steady_v3,11,onnx
005985.png,7c50282776aa35f6cb38c8ab0dd3437a8ee9c7c6a422b151da5d145c55433522,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,2,True,True,SMALL,186.228,0.698,process_steady_v3,11,onnx
005986.png,f219508643e518a3fd57b22bba2e5e652f686e1006e09185991674990c004f0c,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,151.42,0.684,process_steady_v3,11,onnx
005987.png,415b27bbb104f5f19a42bf53c029534bc7f28195caf6736a19db55cb0da2d832,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,149.163,0.6602,process_steady_v3,11,onnx
005988.png,69f98a14640ff48fa041db547c67ed978bcde78bbc2211f3a2d779c7c1c65b41,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,True,True,SMALL,146.222,0.6728,process_steady_v3,11,onnx
005989.png,bc5445c21144f55573ebe54f333dc9fd1e8234f680be07c0f09db3697e59b394,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,150.016,0.6674,process_steady_v3,11,onnx
005990.png,c511c28547302598ad2a8804b1e7ecc83e9dbfd7937fe67018939e9c0b0e3ef0,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,174.181,0.6562,process_steady_v3,11,onnx
005991.png,1245170b0edfc2c5996a4d7fc365d1808947c04896ef5ace88e1c403234f7b59,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,True,False,SMALL,180.251,0.6598,process_steady_v3,11,onnx
005992.png,128de214a46505f42329059a2f25b773f393f6ca4d2185eac45288801cd3b129,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,SMALL,132.151,0.6724,process_steady_v3,11,onnx
005993.png,76826eb34180fb628b100a5b61c9fb747415a7bda98bee614937c5be179c8e6a,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,SMALL,131.547,0.6724,process_steady_v3,11,onnx
005994.png,9e3f9d42223d03597fc187e9307f33f9efc998a33577ea61ed504ea1e80ee27b,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,NANO,76.865,0.6684,process_steady_v3,11,onnx
005995.png,2e599e1595309f71964b097546eeb8fc5ce9b9313d06dde52f5ea6ef3e459992,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,174.974,0.702,process_steady_v3,11,onnx
005996.png,c9c683da9a3a7fc03b4e63e853b04084169d815573cd420308209d50599c54cf,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,161.829,0.6845,process_steady_v3,11,onnx
005997.png,ea2dc0668b5265bee50dd5a89796c56777b7e96af26e74ca89f313b45ada4fd4,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,False,1,True,False,SMALL,196.019,0.6789,process_steady_v3,11,onnx
005998.png,b05268b65f1d40206a8296e23ac80e75f470640c4bd272dd72d4dee579d3d2e8,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,51.745,0.7153,process_steady_v3,11,onnx
005999.png,2d244e80497fb3038cec99ed74625cbda2ecee4062a493dda127190fe54d5808,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,47.995,0.6719,process_steady_v3,11,onnx
006000.png,a0a2c50c3c18e40dec00427e7f91d07f7d829d395cee95485d5ef6ca274ec015,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,39.773,0.6621,process_steady_v3,11,onnx
006001.png,e7ffca2bda6c5a964c8a6e696d89a382dadac19a1f79231ae73fd48e93ff0911,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,42.703,0.6621,process_steady_v3,11,onnx
006002.png,d77207fc8fe685cf14b8ab1e4430ef26ebc316bfe0acc47f6f20578f30ea63a7,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,46.042,0.6684,process_steady_v3,11,onnx
006003.png,67222dfb533470c208c7ddb489bec53a49f7ea6477cc592ae71f793d1f5fd431,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,39.185,0.6684,process_steady_v3,11,onnx
006004.png,77c4cd84b581d531bdaa2bbaafd2e9fceaec7ff6bd685ad9d6e01e7891a075cf,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,40.687,0.6509,process_steady_v3,11,onnx
006005.png,26a82327ad53d5b38c060c0c64339dad2e5819a0be12ac6d43b3a544f8d3e3ef,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,False,False,NANO,39.69,0.6509,process_steady_v3,11,onnx
006006.png,b6b795a31cd4e9787ffafb09d0ea2db4bb8319f1cd7a8e9d7970dfb8b2404f22,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,True,True,1,False,True,NANO,33.288,0.6782,process_steady_v3,11,onnx
006007.png,f0f9a353ceed4b539b6b981d59f79c60612697fe04adc001e52220f4af9c61db,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,True,SMALL,187.062,0.6418,process_steady_v3,11,onnx
006008.png,4046006bb3c9135764e4cc74cf215092a25b1330ad4ad8d1aebfdea874358fa6,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,True,0,True,True,SMALL,150.423,0.6847,process_steady_v3,11,onnx
006009.png,2ffc4e19f0a74c6fcd3112c5d0964d6cfbf38d0d5336dc0f8ef942743d388190,safety,VRU-retention,0.4,/home/soren/rams_sep2026/corrected-20260908/results/full-20260908-v1/onnx/calibrated.yaml,5ef1ae7520be4bc5ff64ffd98b82b569a5f2762c6c552ffd7c89a69eecce949e,"{""hi_thresh"": 0.606, ""hysteresis_window"": 3, ""lo_thresh"": 0.274, ""min_conf"": 0.4, ""proximity_window_s"": 0.5}",moderate,False,False,0,True,False,SMALL,168.373,0.6497,process_steady_v3,11,onnx
